APURCH,unique,age,gendf,gendm,pcode,atmcrd,paydep,DUMNOCHQ,BALCHQ,DUMNOSAV,BALSAV,TOTDEP,DUMNOLOAN,BALLOAN,DUMNOLOC,BALLOC,DUMNOMRGG,BALMRGG,NEWLOC,NEWMRGG,TXBRAN,TXATM,TXPOS,TXCHQ,TXWEB,TXTEL,TOTSERV,CHNMSERV,CHNMPRD,valsegm,NINDINC1,numrr1,avginc1,avginv1
N,24836,45,0,1,V2X0C2,1,0,0,3203.2975,0,0.02,3256.685,1,0,1,0,1,0,0,0,0.583333333,4.166666667,0.333333333,5.5,0.083333333,0,3,0,0,D,1410,70,33709.92908,2366.666667
N,24837,51,1,0,V9N3W6,1,0,0,6894.203333,0,271.0508333,7965.936667,1,0,1,0,1,0,0,0,0.583333333,7.333333333,29.08333333,2.166666667,0,0.083333333,3.9,1,1,D,440,120,19690.90909,2257.692308
N,24838,60,0,1,V5P4Y4,1,0,0,546.9108333,1,0,750.7783333,0,1101.151111,1,0,1,0,0,0,5.083333333,9.75,15,2.5,0,0,2.9,1,1,D,790,350,23693.67089,2887.719298
N,24842,28,1,0,V5A2C1,1,0,0,1764.524167,1,0,1815.206667,1,0,1,0,1,0,0,0,1.833333333,5.5,14.83333333,2.25,3.833333333,0,2,0,1,D,570,260,35401.75439,4816.666667
Y,24849,46,0,1,V5H3M8,1,0,0,3794.869167,1,0,3863.736667,1,0,1,0,1,0,0,0,3,14.91666667,6.416666667,0.916666667,0,0,2,0,0,D,660,220,23871.21212,3540.425532
N,24851,22,1,0,V3W0J9,1,1,1,0,0,45.05083333,115.3158333,1,0,1,0,1,0,0,0,0.333333333,1,2.5,0,0,0,2,0,0,D,830,240,21367.46988,1526.923077
N,24852,51,1,0,V4B2E5,1,1,0,587.3125,1,0,637.995,1,0,1,0,1,0,0,0,0.5,11.08333333,35.33333333,3.25,0,0,2,0,0,E,520,230,33300,9723.913044
Y,24856,50,1,0,V6J4V4,1,1,0,5027.719167,1,0,5081.326667,1,0,0,0,0,78607.97833,0,0,1.75,0,0,1.166666667,0.416666667,0,4,0,0,C,810,420,35650.61728,2370
Y,24861,59,0,1,V4C2K5,1,0,0,7500.720833,1,0,7674.675833,1,0,1,0,0,150834.4192,0,0,6.5,0.166666667,3.666666667,0.75,0,0,3,0,0,C,830,350,30931.3253,2025
N,24871,20,0,1,V3S9C1,0,0,1,0,0,63.28083333,113.9633333,1,0,1,0,1,0,0,0,8.75,0,0,0,0,0,2,0,0,E,38210,14860,34921.48652,3671.284352
N,24872,29,1,0,V6J4H8,1,0,0,1790.020833,1,0,1840.703333,1,0,1,0,1,0,0,0,0.416666667,1.166666667,0.416666667,0.916666667,0,0,2,0,0,D,250,110,59716,25726.31579
N,24891,41,1,0,V3G1J5,0,0,1,0,0,0,51.7475,0,24514.10917,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,C,9350,3630,33861.06952,3897.393365
Y,24894,53,0,1,V3W0V4,1,0,0,11220.21583,1,0,11645.77583,1,0,0,93822.27667,0,52610.60167,0,0,4.416666667,0,0,4.166666667,0,0,4,0,0,A,1060,230,18967.92453,1858.823529
N,24896,40,0,1,V5C5R2,0,0,1,0,0,4.666666667,1455.349167,1,0,1,0,1,0,0,0,0.166666667,0,0,0,0,0,3,0,0,D,560,270,32782.14286,3489.189189
Y,24897,43,0,1,V5P3R7,1,0,0,98.6225,1,0,149.305,1,0,0,20.87916667,0,187069.9633,0,1,0.25,0,0,0,0,0,3.3,1,3,E,980,430,23158.16327,3431.343284
N,24901,26,0,1,V3V6W3,1,0,0,1253.390833,1,0,1512.861667,0,18607.59,1,0,1,0,0,0,7,0.583333333,4.916666667,0.416666667,2.5,0,2.6,2,5,E,870,270,24711.49425,1056
Y,24911,55,0,1,V2T5G3,0,0,1,0,0,2944.9325,48457.5075,1,0,1,0,1,0,0,0,0.25,0,0,0,0,0,2.8,0,-2,C,24490,7350,24255.20621,3195.428571
Y,24915,34,1,0,V5N3Z2,1,1,0,4177.958333,1,0,4213.020833,1,0,0,0,0,185308.8475,0,0,3.166666667,1.166666667,7.833333333,0.25,4.25,0,4,0,0,C,970,390,22101.03093,1642.307692
Y,24916,39,1,0,V7H1H1,1,1,0,10167.2425,0,2004.714167,14413.92,1,0,1,0,0,249863.285,0,0,1.916666667,7.75,46,3.75,8.166666667,0,5,0,2,A,870,360,42075.86207,4646.666667
N,24917,21,1,0,V7A3B4,1,0,1,0,0,221.5958333,275.7008333,1,0,1,0,1,0,0,0,0,0.916666667,1.333333333,0,0,0,2,0,0,E,400,180,32520,1925
Y,24925,24,0,1,V4W3M6,1,0,1,0,0,1172.135,1222.8175,1,0,1,0,1,0,0,0,0.666666667,0.666666667,1.083333333,0,0,0,2,0,0,D,9240,3120,28612.44589,3402.702703
N,24930,42,0,1,V6J3M3,1,0,0,98.15916667,0,0,148.8416667,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,E,740,380,38158.10811,3766.666667
Y,24935,27,1,0,V5V2K5,1,1,0,4454.699167,1,0,4922.048333,0,2053.84,1,0,1,0,0,0,0.166666667,2.75,0,2.083333333,0.666666667,0,2.2,0,0,D,640,260,27078.125,2962.5
Y,24945,56,0,1,V4A6C9,1,0,0,6341.963333,1,0,6392.675833,1,0,1,0,1,0,0,0,6.333333333,2.166666667,0,2.083333333,0,0,2,0,0,D,450,180,30520,5978.846154
Y,24960,24,1,0,V6M1P6,1,1,0,0,0,647.1208333,652.8508333,1,0,0,3431.951,1,0,1,0,0.833333333,2.416666667,6.083333333,1.333333333,1.833333333,0,4,0,2,D,460,180,35958.69565,10796.15385
N,24961,35,0,1,V3B7X7,1,0,0,623.5633333,1,0,674.2458333,1,0,1,0,1,0,0,0,0.083333333,1.333333333,0,1.666666667,0,0,2,0,0,D,910,330,29349.45055,1335.483871
Y,24962,36,1,0,V5X1J7,1,0,1,0,0,20,70.6825,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,E,1150,290,22453.04348,3550.847458
N,24963,33,0,1,V5N2A2,0,0,1,0,0,176.3125,1226.995,1,0,1,0,1,0,0,0,2.833333333,0,0,0,0,0,2.1,-1,-1,D,780,260,23784.61539,1859.259259
Y,24964,22,1,0,V7L4R3,1,1,0,761.5575,1,0,811.745,0,4911.521667,1,0,1,0,0,0,0.25,4,2.333333333,1.333333333,0,0,3,0,0,D,570,300,29596.49123,2871.428571
N,24967,28,0,1,V5P1V4,1,0,1,0,0,908.1566667,958.8391667,1,0,1,0,1,0,0,0,0.666666667,0.5,3.416666667,0,0,0,2,0,0,D,950,410,20696.84211,4422.972973
Y,24976,43,1,0,V5G2R5,1,1,0,0,0,4310.0975,4360.78,1,0,1,0,1,0,0,0,1.083333333,0.333333333,0.083333333,0.083333333,0.083333333,0,2.6,1,1,D,730,310,29031.50685,2888.888889
N,24979,35,0,1,V3B6P4,1,0,0,898.4991667,1,0,954.0416667,1,0,0,0,0,229191.9117,0,0,0.333333333,2.416666667,17.5,0.916666667,0.5,0,4,0,0,B,890,410,35111.23596,2330.769231
N,24981,33,1,0,V6H1L1,1,0,0,74.09333333,1,0,125.2783333,0,10031.95417,1,0,1,0,0,0,0,1.083333333,0,0,0,0,3,0,0,D,600,280,34113.33333,4225.925926
N,24983,28,0,1,V6E2Y1,1,0,0,252.2166667,1,0,302.92,1,0,1,0,1,0,0,0,1.75,6.333333333,2.916666667,0.166666667,0,0,2,0,-1,E,350,170,44157.14286,3100
Y,24985,36,0,1,V5Z3G8,1,1,0,1789.578333,1,0,1840.260833,1,0,1,0,1,0,0,0,0.083333333,2.75,0.083333333,0,0,0,2,0,0,A,310,160,27538.70968,9325
Y,24989,56,0,1,V6R1W4,1,0,0,594.19,1,0,644.8725,1,0,1,0,1,0,0,0,0.083333333,0,0,0.333333333,0,0,2,0,0,D,570,260,39054.38597,5988.235294
N,25000,39,0,1,V7J1W7,1,0,0,12491.2875,1,0,12558.225,1,0,1,0,1,0,0,0,1.916666667,1.416666667,0.416666667,1.666666667,1.083333333,0,2,0,0,D,550,230,47340,4142.5
Y,25003,36,1,0,V5M1J1,1,0,0,164.6633333,0,0,281.2483333,0,4698.646667,0,291.835,1,0,0,0,2.333333333,14.33333333,52.5,7.083333333,2.166666667,0,5,0,-2,D,820,350,25404.87805,2459.649123
N,25005,63,0,1,V5X1Y6,0,0,0,14.62166667,1,0,3223.560833,1,0,1,0,1,0,0,0,0.25,0,0,0,0,0,2.8,-1,-2,D,1230,320,21462.60163,2223.809524
N,25006,30,0,1,V5P2S7,1,0,0,87.75583333,0,0,137.7558333,1,0,1,0,1,0,0,0,0.083333333,0.166666667,0.083333333,0,0,0,3,0,0,E,750,410,36048,3111.363636
N,25017,49,1,0,V3V5S5,1,0,1,0,0,303.3025,353.3025,1,0,1,0,1,0,0,0,1.166666667,0.75,0.25,0,0,0,2,0,0,E,760,260,25890.78947,1532.142857
N,25018,26,1,0,V3H4B9,1,1,0,392.2075,0,75.03454546,514.0941667,1,0,1,0,0,103575.8333,0,0,0,8.25,40.83333333,1.166666667,4.583333333,0,4,0,2,B,880,400,36070.45455,2347.222222
Y,25026,47,1,0,V6K2B8,1,0,1,0,0,5982.115,6032.1225,1,0,1,0,1,0,0,0,1.333333333,1.916666667,0.083333333,0,0,0,2,0,0,D,680,360,40660.29412,5648.717949
N,25035,38,0,1,V5N3X8,1,1,0,606.9408333,0,4.28,686.7658333,0,8550.60625,0,422.04,1,0,0,0,5.583333333,4.5,2.5,1.333333333,0.25,0,4.6,-1,-1,D,1000,420,23361,2650
Y,25038,39,0,1,V2P1V3,1,1,0,900.6175,0,371.6,1325.195,0,8880.575,1,0,0,104203.8058,0,0,0.666666667,24.58333333,79.83333333,10.83333333,0,0,4.4,1,1,B,400,120,21587.5,3595.348837
N,25041,45,0,1,V2W1G7,1,0,0,3103.2525,0,4290.835,7444.095,1,0,1,0,1,0,0,0,0.833333333,0.416666667,3.083333333,0.333333333,0,0,3,0,0,D,5150,1930,34795.92233,3364.516129
N,25042,58,0,1,V3W0G2,1,0,0,4478.248333,0,30,5724.025,1,0,1,0,0,219811.5942,0,0,2.25,1.25,0.416666667,0.083333333,0,0,3.2,2,3,C,560,130,19067.85714,850
N,25045,34,0,1,V5N3N4,1,1,0,8825.816667,1,0,8877.886667,1,0,1,0,1,0,0,0,0.333333333,2.25,0.583333333,0.333333333,0,0,2,0,0,D,890,350,23059.55056,2669.387755
Y,25049,35,1,0,V3K3W5,1,0,0,1138.8775,1,0,1189.785,0,28883.75833,0,55.74,1,0,0,0,0.583333333,14,18.41666667,2.166666667,3.666666667,0,4,0,0,C,780,250,26164.10256,2231.034483
N,25058,22,0,1,V3V2A8,1,0,0,133.95,0,6.134166667,68.06083333,1,0,1,0,1,0,0,0,1.25,3.083333333,26.5,0,0,0.166666667,2.1,1,0,D,850,240,22931.76471,1528
N,25072,47,1,0,V5H4S2,1,0,0,377.8658333,0,0,440.6958333,1,0,0,444.58,0,44451.4325,0,0,2.083333333,0.083333333,0,0.333333333,0,0,5,0,0,D,750,390,38518.66667,5270.588235
Y,25075,35,1,0,V6K2L7,1,1,0,2295.164167,0,9.585,2429.896667,1,0,0,0,1,0,0,0,0,5.083333333,2.916666667,9.083333333,0,0,4,0,0,D,610,300,43504.91803,4786.111111
N,25079,36,0,1,V3J1S4,1,0,0,128.8625,0,469.4708333,1312.425,1,0,1,0,1,0,0,0,4.666666667,7.583333333,11.08333333,0,0,0,3.2,2,2,D,640,230,30146.875,3087.096774
Y,25083,43,1,0,V5L2W7,1,0,0,2760.7625,1,0,2810.7625,1,0,1,0,1,0,0,0,0.166666667,5.666666667,17.25,1.416666667,0.25,0,2,0,0,D,810,320,29120.98765,3496.774194
Y,25086,48,0,1,V3V5G3,1,0,0,0,1,0,50.18,0,4162.581667,0,3729.7425,1,0,0,0,0.333333333,0.916666667,1,0.666666667,0,0,4,0,0,D,1130,350,23838.93805,1812.820513
N,25095,42,0,1,V5C2V5,1,0,0,144.1366667,1,0,10794.13667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,E,780,380,26980.76923,3172.413793
Y,25098,64,1,0,V4B4C4,0,0,1,0,0,1851.405,11169.66167,1,0,1,0,1,0,0,0,0.25,0,0,0,0,0,2.8,1,0,E,570,250,32756.14035,4202.222222
Y,25102,52,1,0,V4A7E8,0,0,1,0,0,2287.151667,26256.1,1,0,1,0,1,0,0,0,2.416666667,0,0,0,0,0,3,0,1,E,580,220,35841.37931,3680.952381
Y,25117,40,0,1,V3K2P8,1,0,0,3463.9875,1,0,3516.4925,0,19278.03909,1,0,0,303041.0358,0,0,0.5,2.916666667,0,0.333333333,0,0,4,0,0,C,620,270,32008.06452,3329.411765
Y,25118,27,1,0,V5K2J2,1,1,0,4947.41,1,0,5260.805,1,0,1,0,1,0,0,0,0.583333333,1.416666667,2.416666667,1.916666667,0.25,0,2.3,1,1,D,580,240,25077.58621,1863.636364
Y,25125,36,0,1,V5V2L3,1,0,0,415.7183333,1,0,3168.163333,0,1935.47125,1,0,1,0,0,0,17.41666667,7.416666667,25,10.33333333,0,0,3.4,0,0,D,880,350,25834.09091,2168.421053
N,25131,40,0,1,V7H2H9,0,0,1,0,0,7.705833333,1882.705833,1,0,1,0,1,0,0,0,0.166666667,0,0,0,0,0,2,0,-1,D,630,310,39776.19048,3677.5
N,25139,44,0,1,V3R5R9,1,0,0,73.97166667,0,302.4333333,426.42,1,0,1,0,1,0,0,0,5.75,0.416666667,0.166666667,0.083333333,0.083333333,0,3,0,0,E,490,170,27800,2158.823529
Y,25145,65,0,1,V5T1H4,1,0,0,1676.290833,1,0,5156.986667,1,0,1,0,1,0,0,0,0.5,3.416666667,1.5,4.166666667,0,0,2.8,1,1,D,490,200,32312.2449,1950
N,25149,37,1,0,V3W0S5,0,0,0,0,0,113.1833333,114.0458333,0,26931.675,1,0,1,0,0,0,0.25,0,0,0.083333333,0,0,3.9,1,0,C,1120,430,29274.10714,1505.714286
N,25155,22,1,0,V5N3E9,1,1,1,0,0,556.8558333,606.8558333,1,0,1,0,1,0,0,0,2.583333333,0.166666667,0,0,0,0,2,0,0,E,880,330,21500,2442
Y,25158,27,1,0,V7M3H5,1,0,0,2063.441667,0,290.7475,3654.189167,1,0,1,0,1,0,0,0,1.333333333,12.75,10.25,4.333333333,1.833333333,0,3.9,1,1,D,1090,180,30918.34862,2905.263158
Y,25164,29,0,1,V5Z1L9,1,1,0,8002.395833,1,0,19325.5125,1,0,1,0,1,0,0,0,0.083333333,2.583333333,2.666666667,1.166666667,2.916666667,0,2.4,-1,-1,E,630,350,44423.80952,9146.666667
N,25172,42,1,0,V3B1R8,1,0,0,163.7725,1,0,194.0525,0,10239.555,0,2208.389167,0,119978.0063,0,0,0.25,1.333333333,1.333333333,3,0,0,4.6,-1,-1,A,640,250,31179.6875,1427.272727
Y,25186,52,0,1,V7S2A4,1,0,0,1222.398333,1,0,1222.398333,1,0,0,530.325,0,257059.9511,0,1,1.416666667,0.083333333,0,0.083333333,0,0,2.9,1,1,E,200,140,95620,15975
Y,25188,37,0,1,V3B7W7,0,0,1,0,0,0,79.1175,1,0,1,0,0,186365.3208,0,0,0.5,0,0,0,0,0,3,0,-1,D,900,400,31255.55556,4391.549296
N,25204,53,1,0,V5R1L8,1,0,1,0,0,313.7891667,363.7891667,1,0,1,0,1,0,0,0,0.25,0,0,0,0,0,2,0,0,E,520,220,24117.30769,2909.375
Y,25223,64,0,1,V2P8A2,1,1,0,985.3083333,0,2769.899167,3759.04,0,46998.44333,0,0,0,183750.2692,0,0,6.833333333,0.25,26.16666667,9.666666667,0,0,5.9,1,0,A,510,210,30664.70588,4654.83871
Y,25225,45,1,0,V6K1C5,1,1,0,36874.6425,1,0,68591.32417,1,0,1,0,1,0,0,0,0.5,3,8.583333333,3.5,0.083333333,0,2,0,-1,E,700,380,41470,6927.5
N,25231,44,0,1,V6J2K5,0,0,1,0,0,2.570833333,52.71333333,0,4048.801,1,0,1,0,0,0,0.25,0,0,0,0,0,2.8,-1,-1,D,620,330,47858.06452,7302.380952
N,25233,64,0,1,V3B7A4,0,0,0,4.33,0,0,234980.8775,1,0,1,0,1,0,0,0,0.75,0,0,0,0,0,4,0,0,C,890,410,35111.23596,2330.769231
Y,25236,31,0,1,V4E2M4,1,0,0,2921.778333,0,3747.615,6732.820833,1,0,1,0,1,0,0,0,0.916666667,7.25,77,5.5,9.416666667,0,3,0,2,D,650,320,39767.69231,2823.684211
Y,25242,45,1,0,V5R5P6,1,0,0,667.9975,1,0,768.185,1,0,0,53367.33917,0,237513.7473,0,1,6.166666667,0,0,4.916666667,0,0,4,0,0,B,920,380,24445.65217,2088.888889
Y,25246,45,0,1,V5H2J8,1,0,1,0,0,5329.129167,5379.129167,1,0,1,0,1,0,0,0,0,2.333333333,0,0,0.083333333,0,2,0,0,D,750,210,20425.33333,5055.357143
Y,25248,32,1,0,V2R3G9,1,1,0,1369.608333,0,2224.415,3644.938333,1,0,0,138.525,0,107014.265,0,0,1.833333333,16.41666667,14.58333333,4.25,4.833333333,0,5,0,0,D,12070,4080,28209.27921,3466.356589
Y,25252,28,1,0,V6G1J8,1,0,0,1659.286667,1,0,1711.994167,0,9861.34,0,76.61166667,1,0,0,0,3.916666667,7.166666667,33.83333333,3.166666667,0.416666667,0,3.2,1,3,D,350,150,31034.28571,4166.666667
Y,25257,34,0,1,V2P2T4,0,0,0,0,1,0,50.0225,0,2025.884167,1,0,1,0,0,0,0.166666667,0,0,0,0,0,3,0,0,D,160,30,19518.75,1442.857143
N,25258,28,0,1,V2R3T3,1,0,0,1019.586667,0,248.2616667,758.055,1,0,1,0,1,0,0,0,5.416666667,8.666666667,35.25,0,0,0,1.6,1,1,E,12070,4080,28209.27921,3466.356589
N,25265,54,1,0,V3V5G3,1,0,0,2051.5525,1,0,3101.5525,1,0,1,0,1,0,0,0,0.583333333,0,0,0,0,0,3,0,0,D,1130,350,23838.93805,1812.820513
Y,25274,55,0,1,V5N1H7,1,0,0,3530.221667,0,4.67,7820.033333,0,1006.11,0,0,1,0,0,0,6.416666667,4,11.66666667,3.75,2.5,0,4.4,-2,-9,D,940,360,26831.91489,2815.384615
Y,25278,47,1,0,V6K1B7,1,1,0,1375.4975,1,0,1425.895,0,15369.815,0,38.39166667,1,0,0,0,5,6.166666667,11.41666667,2,0,0,4,0,0,D,680,340,37432.35294,3872.727273
N,25286,66,1,0,V4A1Y8,0,0,0,0.48,1,0,52.32666667,1,0,1,0,1,0,0,0,0.083333333,0,0,0,0,0,1.8,-2,-1,E,720,330,51079.16667,9975.510204
Y,25302,25,1,0,V2T5K5,1,1,0,8424.7075,1,0,20312.07833,1,0,1,0,1,0,0,0,0.083333333,2.75,10,0.166666667,0.5,0.083333333,2.9,1,1,D,24490,7350,24255.20621,3195.428571
N,25306,65,0,1,V6K1C8,0,0,0,8905.371667,0,0,9054.061667,1,0,1,0,1,0,0,0,3.5,0,0,4.083333333,0,0,3,0,0,D,700,380,41470,6927.5
N,25310,46,1,0,V7M3M4,1,1,0,483.814,0,523.1391667,1858.834167,0,1495.7375,1,0,1,0,0,0,6.25,2.666666667,13.25,0.333333333,1.25,0,4.5,1,2,D,850,330,32344.70588,2632.432432
Y,25312,42,1,0,V6R1Z1,1,1,0,766.0908333,1,0,820.1183333,1,0,1,0,1,0,0,0,4.583333333,29.83333333,81.58333333,12.83333333,0,0,2,0,1,D,470,250,40278.7234,5264.516129
N,25313,52,1,0,V5L3L7,0,0,0,0,1,0,52.145,0,14803.5675,1,0,1,0,0,0,0.333333333,0,0,0,0,0,3,0,0,C,730,320,29589.0411,2903.703704
N,25318,59,0,1,V4B4C1,1,0,0,2864.916667,1,0,5057.956667,0,12255.13167,1,0,1,0,0,0,1,8.333333333,9,5.083333333,3.75,0,4,0,1,D,420,170,29783.33333,4110.810811
Y,25324,47,1,0,V3S8M6,0,0,1,0,0,0,930.5725,1,0,1,0,0,102585.4467,0,0,0.166666667,0,0,0,0,0,2.1,-1,-1,D,1090,320,22877.98165,1220
Y,25330,45,0,1,V3H4X9,0,0,0,22.16454546,0,2635.099167,2748.186667,1,0,0,56190.21546,0,210699.5667,1,0,2.583333333,0,0,0.583333333,0,0,5,0,3,A,690,310,48931.88406,5169.69697
Y,25340,21,1,0,V6K1T4,1,0,0,4464.914167,0,2189.273333,9645.854167,1,0,1,0,1,0,0,0,8.666666667,5.166666667,9.25,2.083333333,0,0,2.7,1,3,E,720,380,44526.38889,12241.17647
N,25346,38,0,1,V3A8M8,1,0,0,1117.1625,0,24.51,2812.79,1,0,1,0,1,0,0,0,5.583333333,0,8.25,0.083333333,0,0,4,0,0,D,460,180,29558.69565,4296.666667
Y,25353,43,1,0,V5R3R1,1,1,0,537.1308333,0,5241.901429,3897.651667,1,0,0,7.9575,1,0,0,0,1.5,10.58333333,6.5,0.583333333,0,0,3.8,0,0,D,1140,520,28039.47368,2771.428571
N,25355,54,1,0,V3E3H3,1,0,0,1407.209167,0,13.3675,1483.1875,1,0,1,0,1,0,0,0,2.166666667,0,0,0.166666667,0,0,3,0,0,D,13940,6000,35419.65567,3462.994012
Y,25366,24,1,0,V3V7S1,1,1,0,2587.356667,0,536.0483333,3179.0575,1,0,1,0,1,0,0,0,0,1.75,4.166666667,0.5,3,0,3,0,0,D,1170,320,21511.11111,1354.761905
Y,25368,53,1,0,V5Z1T5,1,1,0,2509.4575,1,0,4563.349167,0,11800,0,2366.499167,1,0,0,0,0.25,6.5,28.83333333,4.416666667,0,0,3.4,0,0,D,800,420,41392.5,2741.666667
N,25375,21,1,0,V6K1R4,1,1,0,68.17,0,168.85,289.4375,1,0,1,0,1,0,0,0,0.416666667,11.5,23.25,0.083333333,0,0,3,0,0,E,750,410,41342.66667,2782.352941
Y,25376,29,0,1,V6G2E9,1,1,0,3685.7375,0,4469.908333,8220.005833,1,0,1,0,1,0,0,0,0,4,11.41666667,3.833333333,5.833333333,0,3,0,0,D,440,160,30829.54546,3364.285714
N,25379,58,0,1,V5W3R5,1,0,0,1430.108333,0,167.155,1925.678333,1,0,1,0,0,173167.165,0,0,4,0,0,1.5,0,0,4,0,0,C,920,340,25502.17391,2600
Y,25382,38,1,0,V5V3H9,1,0,0,896.5316667,1,0,948.5716667,1,0,1,0,1,0,0,0,0.083333333,4.25,1.75,1.75,0,0,2,0,0,D,640,290,32156.25,2673.529412
Y,25384,40,0,1,V4N3J4,1,0,0,1371.440833,0,0,1488.508333,1,0,0,4338.515,1,0,0,0,3.666666667,2.75,17.66666667,6.25,6.333333333,0,4,0,0,D,650,240,31381.53846,2890.625
N,25388,30,0,1,V5V3Z1,1,0,0,2089.3025,1,0,2163.6325,1,0,1,0,1,0,0,0,1.25,1.583333333,0.416666667,0.5,0,0,2,0,0,D,640,290,32156.25,2673.529412
N,25390,39,0,1,V3R4B8,1,0,0,328.7616667,1,0,384.1316667,1,0,1,0,1,0,0,0,5.416666667,6.166666667,0.333333333,2.25,0,0,2,0,0,E,1060,160,17808.49057,1805.263158
N,25391,60,1,0,V5H4E9,1,0,0,4942.77,0,420.5241667,10506.89917,1,0,1,0,1,0,0,0,1.166666667,0.083333333,0,0.083333333,0,0,3.2,-1,1,E,730,370,30763.0137,3326.31579
N,25407,26,1,0,V3V1X3,1,0,0,552.6075,1,0,562.3866667,1,0,1,0,1,0,0,0,0.083333333,1.916666667,4,0.416666667,0,0,2,0,0,D,850,240,22931.76471,1528
N,25414,65,1,0,V5P1R3,0,0,0,1649.384167,1,0,33470.79333,1,0,0,29.48916667,1,0,0,0,4.416666667,0,0,0.75,0,0,4.1,-1,-2,D,1010,460,22211.88119,3359.493671
N,25417,50,0,1,V3V8A4,1,0,0,0,0,0.676666667,245.0341667,1,0,0,19816.68333,0,221532.3342,0,0,0.333333333,3.666666667,1.583333333,0,0.75,0,5,0,0,E,1010,310,22497.0297,1121.95122
Y,25426,39,0,1,V3L2H4,1,1,0,0,1,0,7437.065833,1,0,0,6400.5975,1,0,0,0,5,2.166666667,2.916666667,0.416666667,0,0,3.6,-1,-2,C,710,300,37153.52113,2539.534884
Y,25431,46,1,0,V5L4A3,1,0,0,7003.87,0,109.16,75499.835,1,0,0,0,1,0,1,0,2.25,9.916666667,5.333333333,4.25,1.083333333,0,5,0,-3,C,480,150,23650,2788.888889
Y,25448,40,0,1,V5V1M1,1,0,0,379.69,1,0,892.64,0,7875.0375,1,0,1,0,0,0,0.083333333,0,0,0,0,0,2.8,1,1,E,790,370,28436.70886,2781.395349
Y,25452,29,1,0,V6B6B9,1,1,0,2776.558333,1,0,2876.288333,0,18700.74,0,0,1,0,0,0,0.333333333,1.916666667,9.583333333,3.333333333,0.916666667,0,4,0,0,C,340,150,43044.11765,4711.111111
N,25461,41,0,1,V5G2Y4,1,1,0,8651.905,0,69.68,8923.48,1,0,1,0,1,0,0,0,0.75,3.166666667,13.41666667,2.75,2.75,0,3,0,0,D,730,310,29031.50685,2888.888889
N,25463,61,0,1,V2T5L3,1,0,0,7745.106667,1,0,7840.129167,1,0,0,134.4791667,1,0,0,0,2.583333333,0,0,4.666666667,0,0,3,0,0,D,880,300,26445.45455,6319.69697
N,25465,50,0,1,V5Z1S7,1,0,0,0,1,0,112.335,1,0,0,375282.1767,1,0,0,0,1.166666667,0,0,1.083333333,0,0,3,0,0,A,670,400,39276.1194,3258.333333
N,25468,22,1,0,V5T3B2,1,0,0,1010.5525,1,0,1061.235,1,0,1,0,1,0,0,0,0.25,16,42.25,4.083333333,1.083333333,0,2,0,0,D,400,180,29327.5,5231.578947
N,25472,27,0,1,V2Y2R8,1,0,0,742.4925,1,0,800.795,1,0,1,0,1,0,0,0,0.25,2.666666667,5.583333333,0.25,0,0,2,0,0,D,5780,2080,33517.12803,4797.368421
Y,25481,32,0,1,V4A1G1,1,0,0,922.5366667,0,0,6519.784167,0,6164.13,0,6223.585,1,0,0,0,1.833333333,8.25,18.91666667,3.25,1.583333333,0,4.8,-2,-8,A,570,260,43577.19298,6985.106383
Y,25483,44,0,1,V6K1R7,1,1,0,1805.816667,0,36.13,3090.199167,1,0,0,0,1,0,0,0,0.333333333,2.25,16.75,0.416666667,1.416666667,0,4.7,-1,-1,D,750,410,41342.66667,2782.352941
Y,25485,34,0,1,V3C1R4,1,0,0,3188.608333,0,3000,3505.893333,1,0,1,0,1,0,0,0,0.666666667,6.75,54.25,2.166666667,3.333333333,0,2.1,1,1,D,480,200,31429.16667,1888.235294
N,25496,40,0,1,V3R0Z8,1,1,0,1426.590833,0,1029.955833,4885.169167,1,0,0,3943.495,1,0,0,0,5.416666667,5.166666667,27.41666667,5.166666667,11.66666667,0,4.2,-1,-2,D,1150,240,24031.30435,1267.741936
Y,25497,46,0,1,V3K4V5,0,0,0,0,1,0,264.4525,1,0,0,19482.1025,0,168780.8792,0,0,4,0,0,0.416666667,0,0,4,0,1,A,810,330,29337.03704,1923.333333
N,25503,39,0,1,V2X0X1,1,1,0,531.5783333,0,0,675.5708333,1,0,0,3251.5575,0,172222.8255,0,0,0.583333333,6.75,9.583333333,12.83333333,0.083333333,0,4.9,-1,-2,A,1090,440,31418.34862,1873.170732
N,25506,36,0,1,V3A5P8,1,0,0,1753.7575,1,0,1754.969167,1,0,1,0,1,0,0,0,12.08333333,8.166666667,66.41666667,6.5,0,0.583333333,1.9,1,1,D,860,300,29068.60465,2448.275862
N,25524,39,0,1,V3B7V6,1,0,0,0,1,0,121.2475,1,0,0,26664.675,0,249007.0717,0,0,2.25,0.416666667,0,0.333333333,0.333333333,0,4,0,0,A,640,250,31179.6875,1427.272727
Y,25536,51,0,1,V3K2X3,1,0,0,1295.043333,1,0,15579.32083,1,0,1,0,0,63976.21333,0,0,1.083333333,0,0,0.666666667,0,0,4,0,0,C,540,190,29140.74074,3633.333333
